,group,mol
12777,000793,3
12778,000793,0.02222
12779,000793,SPIRILLOXANTHIN
12780,000793,CRT
12781,000793,BCR
12782,000793,Z96
12783,000797,3
12784,000797,0.00833
12785,000797,ANTHRACENE
12786,000797,AN3
12787,000797,22F
12788,000797,PYV
12789,000809,3
12790,000809,0.00877
12791,000809,"5-CHLORO-7-[(1-METHYLETHYL)AMINO]PYRAZOLO[1,5-A]PYRIMIDINE-3-"
12792,000809,CARBONITRILE
12793,000809,LZB
12794,000809,ZYR
12795,000809,B52
12796,000827,3
12797,000827,0.01515
12798,000827,3-AZIDO-L-TYROSINE
12799,000827,AZY
12800,000827,M5P
12801,000827,K5E
12802,000833,3
12803,000833,0.03571
12804,000833,"N,4-DIHYDROXY-N-OXO-3-(SULFOOXY)BENZENAMINIUM"
12805,000833,CSN
12806,000833,XXP
12807,000833,P6P
12808,000837,3
12809,000837,0.00781
12810,000837,TETRAMETAVANADATE
12811,000837,VO3
12812,000837,V4O
12813,000837,BGP
12814,000840,3
12815,000840,0.04762
12816,000840,(2S)-2-{[(AMINOMETHYL)(DIHYDROXY)SILYL]METHYL}-4-METHYLPENTANAL
12817,000840,AMM
12818,000840,PSH
12819,000840,YES
12820,000864,3
12821,000864,0.01042
12822,000864,(DIPHOSPHONO)AMINOPHOSPHONIC
12823,000864,ACID
12824,000864,PPK
12825,000864,7PA
12826,000864,REL
12827,000883,3
12828,000883,0.02500
12829,000883,5-MERCAPTO-2-NITRO-BENZOIC
12830,000883,ACID
12831,000883,MNB
12832,000883,ISM
12833,000883,L3A
12834,000891,3
12835,000891,0.00269
12836,000891,TETRA(IMIDAZOLE)DIAQUACOPPER
12837,000891,(I)
12838,000891,IMF
12839,000891,A13
12840,000891,5OH
12841,000932,3
12842,000932,0.08333
12843,000932,3-PYRIDINIUM-1-YLPROPANE-1-SULFONATE
12844,000932,1PS
12845,000932,4NS
12846,000932,TD3
12847,000938,3
12848,000938,0.04167
12849,000938,"2,3-DIMETHYL-1,4-NAPHTHOQUINONE"
12850,000938,DMW
12851,000938,80G
12852,000938,IWH
12853,000957,3
12854,000957,0.08333
12855,000957,S-[3-OXO-3-(2-THIENYL)PROPYL]-L-CYSTEINE
12856,000957,CS3
12857,000957,HCN
12858,000957,1SD
12859,000971,3
12860,000971,0.00556
12861,000971,CIBACRON
12862,000971,BLUE
12863,000971,CBD
12864,000971,QN1
12865,000971,50X
12866,000980,3
12867,000980,0.01020
12868,000980,"(MU-SULPHIDO)-BIS(MU-CYS,S)-[TRICARBONYLIRON-DI-"
12869,000980,"(CYS,S)NICKEL(II)](FE-NI)"
12870,000980,FNE
12871,000980,GBD
12872,000980,LAI
12873,001017,3
12874,001017,0.01515
12875,001017,"NAPHTHALENE-1,2-DIOL"
12876,001017,D1N
12877,001017,2NA
12878,001017,JJJ
12879,001020,3
12880,001020,0.01587
12881,001020,INDANE-5-SULFONAMIDE
12882,001020,MAJ
12883,001020,VC3
12884,001020,AKD
12885,001024,3
12886,001024,0.03571
12887,001024,"(2E,6E,10E,14E,18E,22E,26E)-3,7,11,15,19,23,27,31-"
12888,001024,"OCTAMETHYLDOTRIACONTA-2,6,10,14,18,22,26,30-OCTAENYL"
12889,001024,TRIHYDROGEN
12890,001024,DIPHOSPHATE
12891,001024,OTP
12892,001024,PQ9
12893,001024,GP7
12894,001025,3
12895,001025,0.00163
12896,001025,HEDAMYCIN
12897,001025,HEH
12898,001025,TZ5
12899,001025,74A
12900,001078,3
12901,001078,0.01042
12902,001078,N-ACETYLTRYPTOPHYL-N~1~-{3-[1-(N-ACETYLTRYPTOPHYLVALYL)PYRROLIDIN-
12903,001078,"2-YL]-1-BENZYL-2,3-DIHYDROXYPROPYL}VALINAMIDE"
12904,001078,IPF
12905,001078,GGV
12906,001078,E16
12907,001080,3
12908,001080,0.00195
12909,001080,"4,5,6,7-TETRABROMO-1H,3H-BENZIMIDAZOL-2-ONE"
12910,001080,K32
12911,001080,K22
12912,001080,IBR
12913,001110,3
12914,001110,0.00840
12915,001110,"BIS-(N-ETHYLPYRIDINIUM-(3-METHOXYCARBAZOLE))HEXANE-1,6-DIAMINE"
12916,001110,FLD
12917,001110,DIT
12918,001110,BMB
12919,001126,3
12920,001126,0.00275
12921,001126,3-PHENYLPROPYLAMINE
12922,001126,PRA
12923,001126,IP0
12924,001126,BTW
12925,001127,3
12926,001127,0.33333
12927,001127,"3-TRIMETHYLSILYL-PROPIONATE-2,2,3,3,-D4"
12928,001127,TSD
12929,001127,NYH
12930,001127,2FT
12931,001134,3
12932,001134,0.20000
12933,001134,CYCLOHEXANE
12934,001134,CHX
12935,001134,BHL
12936,001134,2EH
12937,001138,3
12938,001138,0.01075
12939,001138,"3,4-DIMETHYLANILINE"
12940,001138,34A
12941,001138,NPY
12942,001138,4BY
12943,001148,3
12944,001148,0.00168
12945,001148,HYDROSULFONYLBENZENE
12946,001148,BNS
12947,001148,X0V
12948,001148,B5D
12949,001172,3
12950,001172,0.20000
12951,001172,RIFAMPICIN
12952,001172,RFP
12953,001172,VLB
12954,001172,E13
12955,001177,3
12956,001177,0.12500
12957,001177,FACTOR
12958,001177,430
12959,001177,F43
12960,001177,G0B
12961,001177,NNA
12962,001205,3
12963,001205,0.00847
12964,001205,N-HYDROXY-1-(1-METHYLPYRIDIN-2(1H)-YLIDENE)METHANAMINE
12965,001205,FP1
12966,001205,C7P
12967,001205,PRR
12968,001207,3
12969,001207,0.01639
12970,001207,"1,1-(4,4,8,8-TETRAMETHYL-4,8-DIAZAUNDECAMETHYLENE)-BIS-4-3-METHYL-"
12971,001207,"2,3-DIHYDRO-(BENZO-1,3-THIAZOLE)-2-METHYLIDENE)-QUINOLINIUM"
12972,001207,TOT
12973,001207,PCU
12974,001207,WW8
12975,001273,3
12976,001273,0.00176
12977,001273,3-METHYLPYRIDINE
12978,001273,3MP
12979,001273,PY7
12980,001273,NNO
12981,001316,3
12982,001316,0.00877
12983,001316,"PYRIMIDINE-2,4,6-TRIAMINE"
12984,001316,3AY
12985,001316,JFD
12986,001316,B62
12987,001378,3
12988,001378,0.01111
12989,001378,"1-AZEPAN-1-YL-2-PHENYL-2-(4-THIOXO-1,4-DIHYDRO-PYRAZOLO[3,4-"
12990,001378,D]PYRIMIDIN-5-YL)ETHANONE
12991,001378,ADDUCT
12992,001378,TDT
12993,001378,OXT
12994,001378,LNC
12995,001406,3
12996,001406,0.00431
12997,001406,AGLYCON
12998,001406,OF
12999,001406,PEPLOMYCIN
13000,001406,PMY
13001,001406,P11
13002,001406,TS4
13003,001422,3
13004,001422,0.00769
13005,001422,BACTERIOPHEOPHYTIN
13006,001422,A
13007,001422,BPH
13008,001422,BPB
13009,001422,1L2
13010,001447,3
13011,001447,0.16667
13012,001447,TRISULFOAMINO
13013,001447,HEPARIN
13014,001447,PENTASACCHARIDE
13015,001447,NTO
13016,001447,M4O
13017,001447,CEX
13018,001457,3
13019,001457,0.00595
13020,001457,"N-{4-4-(2,4-DIAMINO-6-OXO-1,6-DIHYDRO-PYRIMIDIN-5-YL)-1-(2,2,2-"
13021,001457,"TRIFLUORO-1,1-DIHYDROXY-ETHYL)-BUT-2-YL-BENZOYL}-GAMMA-GLUTAMYLGAMMA-"
13022,001457,GLUTAMYL-GAMMA-GLUTAMYL-GAMMA-GLUTAMYL-GLUTAMIC
13023,001457,ACID
13024,001457,KT5
13025,001457,SFA
13026,001457,XT1
13027,001471,3
13028,001471,0.00694
13029,001471,1-METHYLIMIDAZOLE
13030,001471,1MZ
13031,001471,P1R
13032,001471,3MC
13033,001476,3
13034,001476,0.00741
13035,001476,2-AMINOTHIAZOLE
13036,001476,AMT
13037,001476,XAP
13038,001476,J6Z
13039,001488,3
13040,001488,0.03125
13041,001488,"3-AMINO-1,2,4-TRIAZOLE"
13042,001488,3TR
13043,001488,EGD
13044,001488,5AZ
13045,001493,3
13046,001493,0.02381
13047,001493,"N-(1-BENZYL-2,3-DIHYDROXY-4-{3-METHYL-2-[2-(2-METHYL-PROPANE-2-"
13048,001493,SULFONYLMETHYL)-3-NAPHTHALEN-1-YL-PROPIONYLAMINO]-BUTYRYLAMINO}-5-
13049,001493,PHENYL-PENTYL)-3-METHYL-2-[2-(2-METHYL-PROPANE-2-SULFONYLMETHYL)-3-
13050,001493,NAPHTHALEN-1-YL-PROPIONYLAMINO]-BUTYRAMIDE
13051,001493,BAY
13052,001493,MRT
13053,001493,929
13054,001503,3
13055,001503,0.02778
13056,001503,BACTERIOCHLOROPHYLL
13057,001503,A
13058,001503,BCL
13059,001503,THX
13060,001503,XJS
13061,001512,3
13062,001512,0.00676
13063,001512,N-PROPYL
13064,001512,ISOCYANIDE
13065,001512,NPN
13066,001512,IMD
13067,001512,PNH
13068,001541,3
13069,001541,0.00354
13070,001541,"1,2,4-TRIAZOLE"
13071,001541,TRI
13072,001541,ITU
13073,001541,ISU
13074,001548,3
13075,001548,0.06122
13076,001548,NI-FE
13077,001548,ACTIVE
13078,001548,CENTER
13079,001548,NFE
13080,001548,NFC
13081,001548,NFR
13082,001552,3
13083,001552,0.02778
13084,001552,BLEOMYCIN
13085,001552,A2
13086,001552,BLM
13087,001552,NT1
13088,001552,MT7
13089,001556,3
13090,001556,0.01923
13091,001556,TRIFLUOROETHANOL
13092,001556,ETF
13093,001556,HLT
13094,001556,FPA
13095,001563,3
13096,001563,0.01786
13097,001563,"1-CHLORO-2,2,2-TRIFLUOROETHYL"
13098,001563,DIFLUOROMETHYL
13099,001563,ETHER
13100,001563,ICF
13101,001563,DFE
13102,001563,CFH
13103,001568,3
13104,001568,0.01163
13105,001568,DIMETHYL
13106,001568,SULFOXIDE
13107,001568,DMS
13108,001568,GB
13109,001568,VXA
13110,001570,3
13111,001570,0.08333
13112,001570,DITHIONITE
13113,001570,DTN
13114,001570,I42
13115,001570,HSW
13116,001576,3
13117,001576,0.00529
13118,001576,TRIFLUOROMETHANE
13119,001576,SULFONAMIDE
13120,001576,FMS
13121,001576,TFS
13122,001576,FAC
13123,001596,3
13124,001596,0.02500
13125,001596,METHYLHYDRAZINE
13126,001596,HDN
13127,001596,N2O
13128,001596,NSM
13129,001603,3
13130,001603,0.05172
13131,001603,HF
13132,001603,OXO
13133,001603,CLUSTER
13134,001603,HF5
13135,001603,HF5
13136,001603,HF3
13137,001603,PHF
13138,001604,3
13139,001604,0.05172
13140,001604,OXO-IRON
13141,001604,CLUSTER
13142,001604,1
13143,001604,CNB
13144,001604,CN1
13145,001604,ZRC
13146,001609,3
13147,001609,0.07143
13148,001609,IRON/SULFUR/OXYGEN
13149,001609,HYBRID
13150,001609,CLUSTER
13151,001609,FSO
13152,001609,FSX
13153,001609,FS2
13154,001617,3
13155,001617,0.12500
13156,001617,MOLYBDENUM(IV)
13157,001617,ION
13158,001617,4MO
13159,001617,6MO
13160,001617,MO
13161,001618,3
13162,001618,0.05000
13163,001618,COBALT
13164,001618,HEXAMMINE(III)
13165,001618,NCO
13166,001618,NRU
13167,001618,OHX
13168,000333,2
13169,000333,0.01786
13170,000333,ISOBUTYRYL-COENZYME
13171,000333,A
13172,000333,CO6
13173,000333,A44
13174,000387,2
13175,000387,0.02857
13176,000387,HEPARIN
13177,000387,DISACCHARIDE
13178,000387,I-S
13179,000387,H1S
13180,000387,B94
13181,000388,2
13182,000388,0.08333
13183,000388,(3R)-3-HYDROXY-5-{[(R)-HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY}-3-
13184,000388,METHYLPENTANOIC
13185,000388,ACID
13186,000388,DP6
13187,000388,XP9
13188,000393,2
13189,000393,0.11111
13190,000393,1-{2-DEOXY-5-O-[(R)-HYDROXY{[(R)-
13191,000393,HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY}PHOSPHORYL]-BETA-D-ERYTHROPENTOFURANOSYL}-
13192,000393,5-NITRO-1H-INDOLE
13193,000393,N5P
13194,000393,D3X
13195,000403,2
13196,000403,0.03846
13197,000403,"(S)-2-(4-((S)-1,5-DIAMINOPENTYL)-1H-1,2,3-TRIAZOL-1-YL)-4-"
13198,000403,METHYLPENTANOIC
13199,000403,ACID
13200,000403,TKL
13201,000403,MJA
13202,000408,2
13203,000408,0.06250
13204,000408,"PHOSPHONOOXY-[(10E)-3,7,11,15-TETRAMETHYLHEXADECA-2,6,10,14-"
13205,000408,TETRAENYL]SULFANYL-PHOSPHINIC
13206,000408,ACID
13207,000408,GGS
13208,000408,01T
13209,000414,2
13210,000414,0.00368
13211,000414,(2S)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]-3-
13212,000414,(PENTAFLUOROPHENOXY)PROPANAMIDE
13213,000414,B67
13214,000414,P99
13215,000417,2
13216,000417,0.03571
13217,000417,(2S)-2-[4'-({DIMETHYL[2-
13218,000417,"(PHOSPHONOOXY)ETHYL]AMMONIO}ACETYL)BIPHENYL-4-YL]-2-HYDROXY-4,4-"
13219,000417,DIMETHYLMORPHOLIN-4-IUM
13220,000417,HC7
13221,000417,BD0
13222,000419,2
13223,000419,0.08333
13224,000419,"4-{2-(4-AMINO-2,5-DIHYDRO-1,2,5-OXADIAZOL-3-YL)-1-ETHYL-7-[(3S)-"
13225,000419,"PIPERIDIN-3-YLMETHOXY]-1H-IMIDAZO[4,5-C]PYRIDIN-4-YL}-2-METHYLBUT-"
13226,000419,3-EN-2-OL
13227,000419,G93
13228,000419,ESG
13229,000421,2
13230,000421,0.05556
13231,000421,"5-[(3R)-3-(5-METHOXY-3',5'-DIMETHYLBIPHENYL-3-YL)BUT-1-YN-1-YL]-6-"
13232,000421,"METHYLPYRIMIDINE-2,4-DIAMINE"
13233,000421,53T
13234,000421,F4P
13235,000422,2
13236,000422,0.00385
13237,000422,(2R)-({[5-(4-ETHOXYPHENYL)THIOPHEN-2-YL]SULFONYL}AMINO){1-[(1-
13238,000422,METHYLETHOXY)CARBONYL]PIPERIDIN-4-YL}ETHANOIC
13239,000422,ACID
13240,000422,24F
13241,000422,ZYN
13242,000425,2
13243,000425,0.01852
13244,000425,[2-(5-AMINO-4-CYANO-1H-PYRAZOL-1-YL)-5-
13245,000425,(TRIFLUOROMETHYL)PHENYL](HYDROXY)OXOAMMONIUM
13246,000425,IC3
13247,000425,LSG
13248,000426,2
13249,000426,0.00318
13250,000426,"6-(4-{[3-(2,6-DICHLOROPHENYL)-5-(1-METHYLETHYL)ISOXAZOL-4-"
13251,000426,YL]METHOXY}PHENYL)NAPHTHALENE-1-CARBOXYLICACID
13252,000426,O62
13253,000426,XJH
13254,000428,2
13255,000428,0.01064
13256,000428,"4-(4-PROPOXY-1H-PYRROLO[2,3-B]PYRIDIN-3-YL)PYRIMIDIN-2-AMINE"
13257,000428,MHR
13258,000428,OGX
13259,000432,2
13260,000432,0.01282
13261,000432,"3-[{[(2R,3S,4R,5R)-5-(6-AMINO-8-METHYL-9H-PURIN-9-YL)-3,4-"
13262,000432,DIHYDROXYTETRAHYDROFURAN-2-YL]METHYL}(METHYL)AMINO]PROPANAMIDE
13263,000432,C8M
13264,000432,GX1
13265,000436,2
13266,000436,0.00133
13267,000436,ETHYL
13268,000436,4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE
13269,000436,AT2
13270,000436,BDX
13271,000438,2
13272,000438,0.02778
13273,000438,7-[(3R)-3-AMINOPYRROLIDIN-1-YL]-8-CHLORO-1-CYCLOPROPYL-6-FLUORO-4-
13274,000438,"OXO-1,4-DIHYDROQUINOLINE-3-CARBOXYLIC"
13275,000438,ACID
13276,000438,NFX
13277,000438,6A5
13278,000452,2
13279,000452,0.06250
13280,000452,"(2E,4E,6E)-3-METHYL-6-(1,3,3-TRIMETHYL-1,3-DIHYDRO-2H-INDOL-2-"
13281,000452,"YLIDENE)HEXA-2,4-DIENAL"
13282,000452,LMC
13283,000452,MQA
13284,000469,2
13285,000469,0.00877
13286,000469,FE(III)
13287,000469,DEUTEROPORPHYRIN
13288,000469,IX
13289,000469,FDE
13290,000469,437
13291,000476,2
13292,000476,0.00538
13293,000476,"4,7-DIMETHYL-[1,10]PHENANTHROLINE"
13294,000476,DPT
13295,000476,723
13296,000482,2
13297,000482,0.00641
13298,000482,"4-(4-METHOXY-1H-PYRROLO[2,3-B]PYRIDIN-3-YL)PYRIMIDIN-2-AMINE"
13299,000482,MFR
13300,000482,D2E
13301,000484,2
13302,000484,0.07143
13303,000484,"N,N'-DI-1,2,3,4-TETRAHYDROACRIDIN-9-YLHEPTANE-1,7-DIAMINE"
13304,000484,AA7
13305,000484,GRM
13306,000486,2
13307,000486,0.00098
13308,000486,"N'-[(1S,2R)-2-[(2R,4S)-4-BENZYLPIPERIDIN-2-YL]-1-(3,5-"
13309,000486,"DIFLUOROBENZYL)-2-HYDROXYETHYL]-5-METHYL-N,N-DIPROPYLBENZENE-1,3-"
13310,000486,DICARBOXAMIDE
13311,000486,314
13312,000486,LHJ
13313,000491,2
13314,000491,0.01724
13315,000491,5-(2-CHLORO-4-NITROPHENYL)-2-FUROIC
13316,000491,ACID
13317,000491,A05
13318,000491,951
13319,000496,2
13320,000496,0.02174
13321,000496,N-(4-{4-AMINO-1-[4-(4-METHYLPIPERAZIN-1-YL)-TRANS-CYCLOHEXYL]-1HPYRAZOLO[
13322,000496,"3,4-D]PYRIMIDIN-3-YL}-2-METHOXYPHENYL)-1-METHYL-1H-INDOLE-"
13323,000496,2-CARBOXAMIDE
13324,000496,L1G
13325,000496,BDQ
13326,000500,2
13327,000500,0.00562
13328,000500,3-[CIS-3-(4-METHYLPIPERAZIN-1-YL)CYCLOBUTYL]-1-(2-PHENYLQUINOLIN-7-
13329,000500,"YL)IMIDAZO[1,5-A]PYRAZIN-8-AMINE"
13330,000500,D94
13331,000500,5LK
13332,000506,2
13333,000506,0.02941
13334,000506,"1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-"
13335,000506,YL]METHANAMINE
13336,000506,ZYW
13337,000506,AJZ
13338,000511,2
13339,000511,0.01020
13340,000511,"(6R)-6-CYCLOPENTYL-6-[2-(2,6-DIETHYLPYRIDIN-4-YL)ETHYL]-3-[(5,7-"
13341,000511,"DIMETHYL[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-2-YL)METHYL]-4-HYDROXY-5,6-"
13342,000511,DIHYDRO-2H-PYRAN-2-ONE
13343,000511,AG0
13344,000511,4FI
13345,000521,2
13346,000521,0.01667
13347,000521,[2-(3-{[6-(1-BENZYL-PROPYL)-4-HYDROXY-2-OXO-2H-PYRAN-3-YL]-
13348,000521,CYCLOPROPYL-METHYL}-PHENYLCARBAMOYL)-ETHYL]-CARBAMIC
13349,000521,ACID
13350,000521,TERTBUTYL
13351,000521,ESTER
13352,000521,U02
13353,000521,E2B
13354,000526,2
13355,000526,0.01754
13356,000526,6-METHY-6-DEPROPIONATEHEMIN
13357,000526,6HE
13358,000526,LX0
13359,000533,2
13360,000533,0.00581
13361,000533,"4-{(2E)-3-[4-{[2-(PYRIDIN-3-YLMETHOXY)PHENYL]SULFANYL}-2,3-"
13362,000533,BIS(TRIFLUOROMETHYL)PHENYL]PROP-2-ENOYL}MORPHOLINE
13363,000533,BQN
13364,000533,17R
13365,000549,2
13366,000549,0.00485
13367,000549,SPHEROIDENE
13368,000549,SPO
13369,000549,EMQ
13370,000555,2
13371,000555,0.01163
13372,000555,"CIS-4-{[2-({4-[(1E)-3-MORPHOLIN-4-YL-3-OXOPROP-1-EN-1-YL]-2,3-"
13373,000555,BIS(TRIFLUOROMETHYL)PHENYL}SULFANYL)PHENOXY]METHYL}CYCLOHEXANECARBO
13374,000555,XYLIC
13375,000555,ACID
13376,000555,E2M
13377,000555,D2Q
13378,000570,2
13379,000570,0.33333
13380,000570,6-FORMYLTETRAHYDROPTERIN
13381,000570,ZZZ
13382,000570,GS
13383,000571,2
13384,000571,0.01316
13385,000571,1-BIPHENYL-2-YLMETHANAMINE
13386,000571,B2Y
13387,000571,LLX
13388,000580,2
13389,000580,0.05000
13390,000580,"1,3-DI(N-PROPYLOXY-A-MANNOPYRANOSYL)-CARBOMYL"
13391,000580,5-METHYAZIDO-BENZENE
13392,000580,EJT
13393,000580,10F
13394,000625,2
13395,000625,0.02778
13396,000625,"BENZENE-1,2,3,4-TETRAYL"
13397,000625,TETRAKIS[DIHYDROGEN(PHOSPHATE)]
13398,000625,GVF
13399,000625,KTL
13400,000687,2
13401,000687,0.00893
13402,000687,"5-[(4-CHLOROPHENYL)SULFANYL]-1,2,3-THIADIAZOLE-4-CARBOXYLATE"
13403,000687,C7C
13404,000687,CGE
13405,000710,2
13406,000710,0.00151
13407,000710,"7-NITRO-2,3-DIOXO-2,3-DIHYDROQUINOXALINE-6-CARBONITRILE"
13408,000710,CNI
13409,000710,J90
13410,000712,2
13411,000712,0.01220
13412,000712,"5,6-DIHYDRO-BENZO[H]CINNOLIN-3-YLAMINE"
13413,000712,DRG
13414,000712,G9G
13415,000718,2
13416,000718,0.00450
13417,000718,2-PHENYLHEME
13418,000718,2FH
13419,000718,842
13420,000722,2
13421,000722,0.05556
13422,000722,"2,3-DI-PHYTANYL-GLYCEROL"
13423,000722,L2P
13424,000722,BXC
13425,000723,2
13426,000723,0.02000
13427,000723,N-{TRANS-4-[4-(CYCLOPROPYLMETHYL)PIPERAZIN-1-YL]CYCLOHEXYL}-4-
13428,000723,"{[(7R)-7-ETHYL-5-METHYL-8-(1-METHYLETHYL)-6-OXO-5,6,7,8-"
13429,000723,TETRAHYDROPTERIDIN-2-YL]AMINO}-3-METHOXYBENZAMIDE
13430,000723,IBI
13431,000723,OKH
13432,000758,2
13433,000758,0.00455
13434,000758,METHOXSALEN
13435,000758,8MO
13436,000758,NIU
13437,000776,2
13438,000776,0.00281
13439,000776,"[4-(2-(1H-1,2,3-BENZOTRIAZOL-1-YL)-3-{4-"
13440,000776,[DIFLUORO(PHOSPHONO)METHYL]PHENYL}-2-
13441,000776,PHENYLPROPYL)PHENYL](DIFLUORO)METHYLPHOSPHONIC
13442,000776,ACID
13443,000776,335
13444,000776,F4C
13445,000783,2
13446,000783,0.50000
13447,000783,CHOLESTERYL
13448,000783,OLEATE
13449,000783,2OB
13450,000783,DL7
13451,000785,2
13452,000785,0.02381
13453,000785,4-METHYL-5-[3-(METHYLSULFANYL)-1H-PYRAZOL-5-YL]-2-THIOPHEN-2-YL-
13454,000785,"1,3-THIAZOLE"
13455,000785,B48
13456,000785,B64
13457,000792,2
13458,000792,0.00197
13459,000792,S-{(1S)-3-{[(4Z)-4-{[3-CHLORO-4-(PYRIDIN-2-YLMETHOXY)PHENYL]IMINO}-
13460,000792,"3-CYANO-7-ETHOXY-1,4-DIHYDROQUINOLIN-6-YL]AMINO}-1-"
13461,000792,[(DIMETHYLAMINO)METHYL]-3-OXOPROPYL}-L-CYSTEINE
13462,000792,CY7
13463,000792,UDR
13464,000799,2
13465,000799,0.00281
13466,000799,"{[2-(1H-1,2,3-BENZOTRIAZOL-1-YL)-2-(3,4-DIFLUOROPHENYL)PROPANE-1,3-"
13467,000799,"DIYL]BIS[4,1-PHENYLENE(DIFLUOROMETHYLENE)]}BIS(PHOSPHONIC"
13468,000799,ACID)
13469,000799,P27
13470,000799,TC2
13471,000805,2
13472,000805,0.03571
13473,000805,N-[2-CHLORO-5-(TRIFLUOROMETHYL)PHENYL]IMIDODICARBONIMIDIC
13474,000805,DIAMIDE
13475,000805,RJ1
13476,000805,C50
13477,000808,2
13478,000808,0.00379
13479,000808,"N-(2,6-DIETHYLPHENYL)-1-METHYL-8-({4-[(1-METHYLPIPERIDIN-4-"
13480,000808,"YL)CARBAMOYL]-2-(TRIFLUOROMETHOXY)PHENYL}AMINO)-4,5-DIHYDRO-1HPYRAZOLO["
13481,000808,"4,3-H]QUINAZOLINE-3-CARBOXAMIDE"
13482,000808,SVE
13483,000808,O75
13484,000816,2
13485,000816,0.00490
13486,000816,5-AMINO-1-(4-CHLOROPHENYL)-1H-PYRAZOLE-4-CARBONITRILE
13487,000816,928
13488,000816,JZM
13489,000821,2
13490,000821,0.00318
13491,000821,"4'-((2S)-2-(1H-1,2,3-BENZOTRIAZOL-1-YL)-3-{4-"
13492,000821,"[DIFLUORO(PHOSPHONO)METHYL]PHENYL}-2-PHENYLPROPYL)-1,1'-BIPHENYL-3-"
13493,000821,YLPHOSPHONIC
13494,000821,ACID
13495,000821,213
13496,000821,G58
13497,000855,2
13498,000855,0.00463
13499,000855,IMIDAZOLE-PYRROLE
13500,000855,POLYAMIDE
13501,000855,IPY
13502,000855,QED
13503,000856,2
13504,000856,0.01818
13505,000856,"3,6,9,12,15,18,21,24,27,30,33,36,39-TRIDECAOXAHENTETRACONTANE-1,41-"
13506,000856,DIOL
13507,000856,PE3
13508,000856,MYL
13509,000857,2
13510,000857,0.00833
13511,000857,"3-FLUORO-1-(2-HYDROXY-2,2-DIPHOSPHONOETHYL)PYRIDINIUM"
13512,000857,NI9
13513,000857,O60
13514,000858,2
13515,000858,0.06250
13516,000858,ZOLEDRONIC
13517,000858,ACID
13518,000858,ZOL
13519,000858,F1X
13520,000867,2
13521,000867,1.00000
13522,000867,3-METHYLBUT-3-ENYLSULFANYL(PHOSPHONOOXY)PHOSPHINIC
13523,000867,ACID
13524,000867,ISY
13525,000867,XGP
13526,000880,2
13527,000880,0.04167
13528,000880,ALLOXAN
13529,000880,LXN
13530,000880,B9D
13531,000888,2
13532,000888,0.00163
13533,000888,"1-(2-NITROPHENYL)-2,2,2-TRIFLUOROETHYL]-ARSENOCHOLINE"
13534,000888,CFQ
13535,000888,N11
13536,000892,2
13537,000892,0.00385
13538,000892,6-(4'-FLUORO-BIPHENYL-4-YL)-4-(3-METHYL-1-PHENYLCARBAMOYLBUTYLCARBAMOYL)-
13539,000892,"2-[4-(1-OXO-1,3-DIHYDRO-ISOINDOL-2-YL)-BUTYL]-"
13540,000892,HEXANOIC
13541,000892,ACID
13542,000892,L04
13543,000892,OOF
13544,000908,2
13545,000908,0.10000
13546,000908,1-PALMITOYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOCHOLINE
13547,000908,CPL
13548,000908,NKR
13549,000911,2
13550,000911,0.02564
13551,000911,"1,10-PHENANTHROLINE"
13552,000911,PHN
13553,000911,18E
13554,000912,2
13555,000912,0.00694
13556,000912,"2,2'-METHANEDIYLBIS(3,4,6-TRICHLOROPHENOL)"
13557,000912,H3P
13558,000912,19E
13559,000928,2
13560,000928,0.01852
13561,000928,5-PENTYL-N-{[4'-(PIPERIDIN-1-YLCARBONYL)BIPHENYL-4-YL]METHYL}-N-[1-
13562,000928,(PYRIDIN-2-YLMETHYL)PIPERIDIN-4-YL]PYRIDINE-2-CARBOXAMIDE
13563,000928,A1T
13564,000928,E67
13565,000929,2
13566,000929,0.02000
13567,000929,"[(2S)-5-OXO-2,5-DIHYDROFURAN-2-YL]ACETIC"
13568,000929,ACID
13569,000929,MUC
13570,000929,GAE
13571,000949,2
13572,000949,0.01087
13573,000949,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE"
13574,000949,G12
13575,000949,6JZ
13576,000962,2
13577,000962,0.01562
13578,000962,TRIBUTYLSTANNANYL
13579,000962,TBY
13580,000962,ISE
13581,000964,2
13582,000964,0.00212
13583,000964,"1-[(2-CHLORO-1,3-THIAZOL-5-YL)METHYL]-3-METHYL-2-NITROGUANIDINE"
13584,000964,CT4
13585,000964,O48
13586,000966,2
13587,000966,0.01316
13588,000966,"3,5-DIAMINO-N-(AMINOIMINOMETHYL)-6-CHLOROPYRAZINECARBOXAMIDE"
13589,000966,AMR
13590,000966,B59
13591,000979,2
13592,000979,0.00633
