,m_gene,u_uniprot_acc,u_reviewed,u_pdb
1576,b2800,P0AB87,True,1E47
1577,b2800,P0AB87,True,4FUA
1578,b2800,P0AB87,True,1FUA
1579,b2800,P0AB87,True,3FUA
1580,b2800,P0AB87,True,1E48
1581,b2800,P0AB87,True,1E49
1582,b1308,P23857,True,2JTQ
1583,b1308,P23857,True,2JTR
1584,b1308,P23857,True,2JTS
1585,b3945,P0A9S5,True,
1586,b0185,P0ABD5,True,2F9Y
1587,b4268,P39208,True,
1588,b4262,P0ADC6,True,
1589,b4261,P0AF98,True,
1590,b4260,P68767,True,1GYT
1591,b4267,P39346,True,
1592,b4266,P0A9P9,True,
1593,b4265,P39344,True,
1594,b3942,P13029,True,1U2L
1595,b3942,P13029,True,1U2J
1596,b3942,P13029,True,1U2K
1597,b2418,P40191,True,2DDO
1598,b2418,P40191,True,2DDW
1599,b2418,P40191,True,2DDM
1600,b3940,P00562,True,
1601,b0638,P52086,True,
1602,b1236,P0AEP3,True,2E3D
1603,b1232,P37051,True,
1604,b0630,P60720,True,
1605,b0632,P0AEB2,True,1HD8
1606,b0632,P0AEB2,True,1Z6F
1607,b0632,P0AEB2,True,1SDN
1608,b0632,P0AEB2,True,1NJ4
1609,b0632,P0AEB2,True,1NZO
1610,b0632,P0AEB2,True,3MZF
1611,b0632,P0AEB2,True,3MZD
1612,b0632,P0AEB2,True,3MZE
1613,b0632,P0AEB2,True,1NZU
1614,b0632,P0AEB2,True,3BEB
1615,b0632,P0AEB2,True,3BEC
1616,b0635,P0AD65,True,
1617,b1238,P23331,True,
1618,b2415,P0AA04,True,1CM3
1619,b2415,P0AA04,True,1CM2
1620,b2415,P0AA04,True,3CCD
1621,b2415,P0AA04,True,3EZE
1622,b2415,P0AA04,True,1PFH
1623,b2415,P0AA04,True,2XDF
1624,b2415,P0AA04,True,3EZB
1625,b2415,P0AA04,True,1J6T
1626,b2415,P0AA04,True,1OPD
1627,b2415,P0AA04,True,3EZA
1628,b2415,P0AA04,True,1VRC
1629,b2415,P0AA04,True,1HDN
1630,b2415,P0AA04,True,1GGR
1631,b2415,P0AA04,True,2JEL
1632,b2415,P0AA04,True,2LRK
1633,b2415,P0AA04,True,2LRL
1634,b2415,P0AA04,True,1POH
1635,b2415,P0AA04,True,4XWJ
1636,b4042,P0ABN1,True,4BRB
1637,b4042,P0ABN1,True,3ZE5
1638,b4042,P0ABN1,True,4UYO
1639,b4042,P0ABN1,True,4BRR
1640,b4042,P0ABN1,True,4D2E
1641,b4042,P0ABN1,True,4UP6
1642,b4042,P0ABN1,True,3ZE4
1643,b4042,P0ABN1,True,4UXX
1644,b4042,P0ABN1,True,4CK0
1645,b4042,P0ABN1,True,4UXZ
1646,b4042,P0ABN1,True,3ZE3
1647,b4042,P0ABN1,True,4UXW
1648,b4042,P0ABN1,True,4CJZ
1649,b4042,P0ABN1,True,4BPD
1650,b4042,P0ABN1,True,2KDC
1651,b4041,P0A7A7,True,
1652,b4040,P0AGK1,True,
1653,b0019,P13738,True,1ZCD
1654,b0019,P13738,True,3FI1
1655,b0019,P13738,True,4ATV
1656,b0019,P13738,True,4AU5
1657,b2143,P0ABF6,True,1CTT
1658,b2143,P0ABF6,True,1ALN
1659,b2143,P0ABF6,True,1CTU
1660,b2143,P0ABF6,True,1AF2
1661,b0494,P0ADA1,True,1IVN
1662,b0494,P0ADA1,True,1JRL
1663,b0494,P0ADA1,True,1V2G
1664,b0494,P0ADA1,True,1J00
1665,b0494,P0ADA1,True,1U8U
1666,b0124,P15877,True,
1667,b0125,P0A9M2,True,1G9S
1668,b0125,P0A9M2,True,1GRV
1669,b0125,P0A9M2,True,1G9T
1670,b0126,P61517,True,2ESF
1671,b0126,P61517,True,1I6O
1672,b0126,P61517,True,1I6P
1673,b0126,P61517,True,1T75
1674,b0120,P0A7F6,True,
1675,b0121,P09158,True,3O4F
1676,b0123,P36649,True,4E9R
1677,b0123,P36649,True,4E9S
1678,b0123,P36649,True,4E9Q
1679,b0123,P36649,True,4E9T
1680,b0123,P36649,True,3NT0
1681,b0123,P36649,True,4NER
1682,b0123,P36649,True,3PAV
1683,b0123,P36649,True,3PAU
1684,b0123,P36649,True,3OD3
1685,b0123,P36649,True,3UAC
1686,b0123,P36649,True,3UAB
1687,b0123,P36649,True,3UAA
1688,b0123,P36649,True,3UAE
1689,b0123,P36649,True,3UAD
1690,b0123,P36649,True,4HAK
1691,b0123,P36649,True,1N68
1692,b0123,P36649,True,4HAL
1693,b0123,P36649,True,3NSF
1694,b0123,P36649,True,3NSD
1695,b0123,P36649,True,3NSC
1696,b0123,P36649,True,3QQX
1697,b0123,P36649,True,2YXW
1698,b0123,P36649,True,2YXV
1699,b0123,P36649,True,4EF3
1700,b0123,P36649,True,1PF3
1701,b0123,P36649,True,3NSY
1702,b0123,P36649,True,2FQG
1703,b0123,P36649,True,2FQF
1704,b0123,P36649,True,2FQE
1705,b0123,P36649,True,2FQD
1706,b0123,P36649,True,1KV7
1707,b0945,P0A7E1,True,1F76
1708,b0308,P77433,True,
1709,b0306,P77252,True,
1710,b0307,P77536,True,
1711,b0720,P0ABH7,True,4JAE
1712,b0720,P0ABH7,True,4JAD
1713,b0720,P0ABH7,True,4JAG
1714,b0720,P0ABH7,True,4JAF
1715,b0720,P0ABH7,True,1NXE
1716,b0720,P0ABH7,True,1OWC
1717,b0720,P0ABH7,True,1OWB
1718,b0720,P0ABH7,True,4G6B
1719,b0720,P0ABH7,True,1NXG
1720,b2963,P0C066,True,4C5F
1721,b2963,P0C066,True,4CHX
1722,b2963,P0C066,True,4CFO
1723,b2963,P0C066,True,4CFP
1724,b1388,P76077,True,3PWQ
1725,b1388,P76077,True,3PVR
1726,b1388,P76077,True,3PW1
1727,b1388,P76077,True,4II4
1728,b1388,P76077,True,3PVT
1729,b1388,P76077,True,3PW8
1730,b1388,P76077,True,3PVY
1731,b0894,P18775,True,
1732,b0727,P0AFG6,True,2BTG
1733,b0727,P0AFG6,True,1W4H
1734,b0727,P0AFG6,True,1BBL
1735,b0727,P0AFG6,True,2BTH
1736,b0727,P0AFG6,True,2WXC
1737,b0727,P0AFG6,True,1SCZ
1738,b0727,P0AFG6,True,1PMR
1739,b0727,P0AFG6,True,1E2O
1740,b0727,P0AFG6,True,1C4T
1741,b0727,P0AFG6,True,1BAL
1742,b0896,P18777,True,
1743,b1380,P52643,True,
1744,b3543,P0AEF8,True,
1745,b3542,P0AEG1,True,
1746,b3541,P0AAG0,True,
1747,b3540,P37313,True,
1748,b3546,P37661,True,
1749,b3544,P23847,True,1DPP
1750,b3544,P23847,True,1DPE
1751,b0576,P24207,True,
1752,b2303,P0AC19,True,1B9L
1753,b2306,P07109,True,
1754,b2307,P0AEU3,True,
1755,b2308,P52094,True,
1756,b2309,P0AEU0,True,1HSL
1757,b3433,P0A9Q9,True,1BRM
1758,b3433,P0A9Q9,True,1T4D
1759,b3433,P0A9Q9,True,1T4B
1760,b3433,P0A9Q9,True,1GL3
1761,b3432,P07762,True,4LQ1
1762,b3432,P07762,True,4LPC
1763,b3432,P07762,True,5E6Y
1764,b3432,P07762,True,5E6Z
1765,b3432,P07762,True,1M7X
1766,b3432,P07762,True,5E70
1767,b2128,P33359,True,
1768,b2129,P33360,True,
1769,b3437,P46859,True,1KO1
1770,b3437,P46859,True,1KO5
1771,b3437,P46859,True,1KO4
1772,b3437,P46859,True,1KNQ
1773,b3437,P46859,True,1KO8
1774,b3437,P46859,True,1KOF
1775,b2942,P0A817,True,1MXB
1776,b2942,P0A817,True,1MXC
1777,b2942,P0A817,True,1MXA
1778,b2942,P0A817,True,1RG9
1779,b2942,P0A817,True,1P7L
1780,b2942,P0A817,True,1XRA
1781,b2942,P0A817,True,1FUG
1782,b2942,P0A817,True,1XRC
1783,b2942,P0A817,True,1XRB
1784,b2943,P0AEP1,True,
1785,b1855,P24205,True,
1786,b3893,P0AAJ5,True,
1787,b3892,P0AEL0,True,
1788,b3894,P32176,True,
1789,b2239,P09394,True,1T8Q
1790,b2239,P09394,True,1YDY
1791,b2540,P0ABW0,True,
1792,b2541,P0CI31,True,
1793,b2542,P77650,True,
1794,b2235,P69924,True,1R1R
1795,b2235,P69924,True,1JPR
1796,b2235,P69924,True,2XAK
1797,b2235,P69924,True,2XAW
1798,b2235,P69924,True,2XAV
1799,b2235,P69924,True,2XAP
1800,b2235,P69924,True,2XAY
1801,b2235,P69924,True,2XAX
1802,b2235,P69924,True,2XO5
1803,b2235,P69924,True,2XAZ
1804,b2235,P69924,True,3R1R
1805,b2235,P69924,True,1AV8
1806,b2235,P69924,True,7R1R
1807,b2235,P69924,True,4R1R
1808,b2235,P69924,True,1R65
1809,b2235,P69924,True,1RNR
1810,b2235,P69924,True,6R1R
1811,b2235,P69924,True,1XIK
1812,b2235,P69924,True,1PM2
1813,b2235,P69924,True,1PFR
1814,b2235,P69924,True,4ERM
1815,b2235,P69924,True,3UUS
1816,b2235,P69924,True,2AV8
1817,b2235,P69924,True,1YFD
1818,b2235,P69924,True,1JQC
1819,b2235,P69924,True,1PIM
1820,b2235,P69924,True,1MRR
1821,b2235,P69924,True,1MXR
1822,b2235,P69924,True,1PIU
1823,b2235,P69924,True,2X0X
1824,b2235,P69924,True,2XO4
1825,b2235,P69924,True,1RIB
1826,b2235,P69924,True,1PIY
1827,b2235,P69924,True,1PIZ
1828,b2235,P69924,True,4ERP
1829,b2235,P69924,True,2R1R
1830,b2235,P69924,True,1RSV
1831,b2235,P69924,True,1RSR
1832,b2235,P69924,True,2XOF
1833,b2235,P69924,True,2ALX
1834,b2235,P69924,True,5R1R
1835,b2235,P69924,True,1BIQ
1836,b2235,P69924,True,1PJ1
1837,b2235,P69924,True,1PJ0
1838,b2232,P17993,True,4KDC
1839,b2232,P17993,True,4KDR
1840,b2052,P32055,True,1FXS
1841,b2052,P32055,True,1E7S
1842,b2052,P32055,True,1E7R
1843,b2052,P32055,True,1E7Q
1844,b2052,P32055,True,1E6U
1845,b2052,P32055,True,1BSV
1846,b2052,P32055,True,1GFS
1847,b2052,P32055,True,1BWS
1848,b2053,P0AC88,True,1DB3
1849,b2051,P32056,True,1RYA
1850,b2051,P32056,True,2GT4
1851,b2051,P32056,True,2GT2
1852,b3959,P0A6C8,True,1GSJ
1853,b3959,P0A6C8,True,1OH9
1854,b3959,P0A6C8,True,1OHA
1855,b3959,P0A6C8,True,1OHB
1856,b3959,P0A6C8,True,2WXB
1857,b3959,P0A6C8,True,2X2W
1858,b3959,P0A6C8,True,1GS5
1859,b2435,P36548,True,
1860,b2436,P36553,True,
1861,b4301,P39362,True,
1862,b0809,P10346,True,
1863,b0805,P75780,True,
1864,b3624,P27241,True,
1865,b3625,P27240,True,
1866,b1319,P76045,True,2F1C
1867,b1319,P76045,True,2WVP
1868,b1319,P76045,True,2IWV
1869,b1319,P76045,True,2IWW
1870,b1319,P76045,True,2JQY
1871,b1319,P76045,True,2X9K
1872,b1319,P76045,True,4CTD
1873,b2414,P0ABK5,True,
1874,b1223,P10903,True,4JRE
1875,b1223,P10903,True,4U4V
1876,b1223,P10903,True,4U4T
1877,b1223,P10903,True,4U4W
1878,b1223,P10903,True,4JR9
1879,b1224,P09152,True,1R27
1880,b1224,P09152,True,1Y4Z
1881,b1224,P09152,True,1SIW
1882,b1224,P09152,True,1Y5L
1883,b1224,P09152,True,3EGW
1884,b1224,P09152,True,1Y5N
1885,b1224,P09152,True,1Y5I
1886,b1224,P09152,True,3IR6
1887,b1224,P09152,True,3IR7
1888,b1224,P09152,True,3IR5
1889,b1224,P09152,True,1Q16
1890,b1225,P11349,True,1R27
1891,b1225,P11349,True,1Y4Z
1892,b1225,P11349,True,1SIW
1893,b1225,P11349,True,1Y5L
1894,b1225,P11349,True,3EGW
1895,b1225,P11349,True,1Y5N
1896,b1225,P11349,True,1Y5I
1897,b1225,P11349,True,3IR6
1898,b1225,P11349,True,3IR7
1899,b1225,P11349,True,3IR5
1900,b1225,P11349,True,1Q16
1901,b1226,P0AF26,True,
1902,b1227,P11350,True,1Y4Z
1903,b1227,P11350,True,1SIW
1904,b1227,P11350,True,1Y5L
1905,b1227,P11350,True,3EGW
1906,b1227,P11350,True,1Y5N
1907,b1227,P11350,True,1Y5I
1908,b1227,P11350,True,3IR6
1909,b1227,P11350,True,3IR7
1910,b1227,P11350,True,3IR5
1911,b1227,P11350,True,1Q16
1912,b0573,P77214,True,2VB2
1913,b0573,P77214,True,2VB3
1914,b0573,P77214,True,3E6Z
1915,b0573,P77214,True,2QCP
1916,b0573,P77214,True,1ZEQ
1917,b0572,P77211,True,4K7R
1918,b0572,P77211,True,3PIK
1919,b0572,P77211,True,4K34
1920,b0572,P77211,True,4K7K
1921,b4053,P0A6B4,True,4XBJ
1922,b4053,P0A6B4,True,3B8W
1923,b4053,P0A6B4,True,3B8V
1924,b4053,P0A6B4,True,3B8U
1925,b4053,P0A6B4,True,3B8T
1926,b4053,P0A6B4,True,4WR3
1927,b4053,P0A6B4,True,2RJG
1928,b4053,P0A6B4,True,2RJH
1929,b4054,P04693,True,3FSL
1930,b4054,P04693,True,3TAT
1931,b4055,P0AE22,True,2B8J
1932,b4055,P0AE22,True,2G1A
1933,b4055,P0AE22,True,1N9K
1934,b4055,P0AE22,True,2HF7
1935,b4055,P0AE22,True,1N8N
1936,b4055,P0AE22,True,3CZ4
1937,b4055,P0AE22,True,1RMY
1938,b4055,P0AE22,True,1RMT
1939,b4055,P0AE22,True,2B82
1940,b4055,P0AE22,True,2HEG
1941,b4055,P0AE22,True,1RMQ
1942,b0575,P38054,True,3K07
1943,b0575,P38054,True,4DNT
1944,b0575,P38054,True,3T51
1945,b0575,P38054,True,3KSO
1946,b0575,P38054,True,4DOP
1947,b0575,P38054,True,3T53
1948,b0575,P38054,True,3NE5
1949,b0575,P38054,True,4DNR
1950,b0575,P38054,True,3KSS
1951,b0575,P38054,True,3T56
1952,b0575,P38054,True,3K0I
1953,b0574,P77239,True,3OOC
1954,b0574,P77239,True,3T53
1955,b0574,P77239,True,4DNT
1956,b0574,P77239,True,3T51
1957,b0574,P77239,True,3T56
1958,b0574,P77239,True,4DOP
1959,b0574,P77239,True,3OW7
1960,b0574,P77239,True,3H94
1961,b0574,P77239,True,3NE5
1962,b0574,P77239,True,4DNR
1963,b0574,P77239,True,3OPO
1964,b0578,P38489,True,1OO5
1965,b0578,P38489,True,1YLR
1966,b0578,P38489,True,1OO6
1967,b0578,P38489,True,1OOQ
1968,b0578,P38489,True,3X22
1969,b0578,P38489,True,3X21
1970,b0578,P38489,True,1YLU
1971,b0578,P38489,True,1IDT
1972,b0578,P38489,True,1ICR
1973,b0578,P38489,True,1YKI
1974,b0578,P38489,True,1ICV
1975,b0578,P38489,True,1ICU
1976,b0578,P38489,True,1OON
1977,b0578,P38489,True,1DS7
1978,b0974,P0AAM1,True,4GD3
1979,b0973,P0ACD8,True,3UQY
1980,b0973,P0ACD8,True,5A4M
1981,b0973,P0ACD8,True,3USE
1982,b0973,P0ACD8,True,5A4I
1983,b0973,P0ACD8,True,4GD3
1984,b0973,P0ACD8,True,5ADU
1985,b0973,P0ACD8,True,3USC
1986,b0973,P0ACD8,True,4UE3
1987,b0973,P0ACD8,True,5A4F
1988,b0972,P69739,True,3UQY
1989,b0972,P69739,True,5A4M
1990,b0972,P69739,True,3USE
1991,b0972,P69739,True,5A4I
1992,b0972,P69739,True,4GD3
1993,b0972,P69739,True,5ADU
1994,b0972,P69739,True,3USC
1995,b0972,P69739,True,4UE3
1996,b0972,P69739,True,5A4F
1997,b0979,P26458,True,
1998,b0978,P26459,True,
1999,b0151,P07821,True,
2000,b0150,P06971,True,1FCP
2001,b0150,P06971,True,1QKC
2002,b0150,P06971,True,1QFF
2003,b0150,P06971,True,1QFG
2004,b0150,P06971,True,1BY3
2005,b0150,P06971,True,2FCP
2006,b0150,P06971,True,1BY5
2007,b0150,P06971,True,1QJQ
2008,b0150,P06971,True,1FI1
2009,b0150,P06971,True,2GRX
2010,b0153,P06972,True,
2011,b0152,P07822,True,1K2V
2012,b0152,P07822,True,1K7S
2013,b0152,P07822,True,1EFD
2014,b0152,P07822,True,1ESZ
2015,b0155,P37019,True,3EJZ
2016,b0155,P37019,True,1KPK
2017,b0155,P37019,True,2H2P
2018,b0155,P37019,True,4ENE
2019,b0155,P37019,True,2FEC
2020,b0155,P37019,True,3NMO
2021,b0155,P37019,True,4KK8
2022,b0155,P37019,True,4KK9
2023,b0155,P37019,True,4KK6
2024,b0155,P37019,True,4KK5
2025,b0155,P37019,True,4FTP
2026,b0155,P37019,True,2FEE
2027,b0155,P37019,True,2FED
2028,b0155,P37019,True,2HTL
2029,b0155,P37019,True,2HTK
2030,b0155,P37019,True,3DET
2031,b0155,P37019,True,3EJY
2032,b0155,P37019,True,4LOU
2033,b0155,P37019,True,2H2S
2034,b0155,P37019,True,2EXW
2035,b0155,P37019,True,4KJQ
2036,b0155,P37019,True,4KJP
2037,b0155,P37019,True,2EXY
2038,b0155,P37019,True,2HLF
2039,b0155,P37019,True,1OTT
2040,b0155,P37019,True,1OTU
2041,b0155,P37019,True,2R9H
2042,b0155,P37019,True,1OTS
2043,b0155,P37019,True,2HT4
2044,b0155,P37019,True,2HT2
2045,b0155,P37019,True,2EZ0
2046,b0155,P37019,True,4KKL
2047,b0155,P37019,True,2HT3
2048,b0155,P37019,True,4KKB
2049,b0155,P37019,True,4KKC
2050,b0155,P37019,True,4KKA
2051,b0155,P37019,True,4KJW
2052,b0155,P37019,True,4MQX
2053,b0154,P23893,True,
2054,b0159,P0AF12,True,1Z5N
2055,b0159,P0AF12,True,1JYS
2056,b0159,P0AF12,True,1Z5O
2057,b0159,P0AF12,True,1NC1
2058,b0159,P0AF12,True,1NC3
2059,b0159,P0AF12,True,1Y6Q
2060,b0159,P0AF12,True,1Y6R
2061,b0159,P0AF12,True,3O4V
2062,b0159,P0AF12,True,4YML
2063,b0159,P0AF12,True,4WKC
2064,b0159,P0AF12,True,1Z5P
2065,b0158,P37028,True,4FI3
2066,b0158,P37028,True,2QI9
2067,b0158,P37028,True,1N4A
2068,b0158,P37028,True,1N2Z
2069,b0158,P37028,True,4DBL
2070,b0158,P37028,True,1N4D
2071,b4024,P08660,True,2J0X
2072,b4024,P08660,True,2J0W
2073,b0207,P30863,True,
2074,b0200,P63228,True,3ESQ
2075,b0200,P63228,True,3ESR
2076,b0200,P63228,True,2GMW
2077,b0200,P63228,True,3L8E
2078,b0200,P63228,True,3L8G
2079,b0200,P63228,True,3L8F
2080,b0200,P63228,True,3L1V
2081,b0200,P63228,True,3L1U
2082,b3089,P0AGE4,True,
2083,b3551,P20099,True,
2084,b3553,P37666,True,
2085,b3559,P00961,True,
2086,b2687,P45578,True,
2087,b2930,P21437,True,
2088,b2935,P27302,True,2R8P
2089,b2935,P27302,True,2R5N
2090,b2935,P27302,True,1QGD
2091,b2935,P27302,True,2R8O
2092,b2682,P76630,True,
2093,b2937,P60651,True,
2094,b2913,P0A9T0,True,2P9E
2095,b2913,P0A9T0,True,2P9G
2096,b2913,P0A9T0,True,2P9C
2097,b2913,P0A9T0,True,2PA3
2098,b2913,P0A9T0,True,1YBA
2099,b2913,P0A9T0,True,1PSD
2100,b2913,P0A9T0,True,1SC6
2101,b3426,P13035,True,2R45
2102,b3426,P13035,True,2R46
2103,b3426,P13035,True,2QCU
2104,b3426,P13035,True,2R4J
2105,b3426,P13035,True,2R4E
2106,b2688,P0A6W9,True,1VA6
2107,b2688,P0A6W9,True,2D32
2108,b2688,P0A6W9,True,1V4G
2109,b2688,P0A6W9,True,2D33
2110,b3882,P0A9V8,True,
2111,b2203,P0ABL3,True,
2112,b2202,P0ABL5,True,
2113,b2201,P33931,True,
2114,b2200,P0ABL8,True,
2115,b2206,P33937,True,2PQ4
2116,b2206,P33937,True,2NYA
2117,b2205,P0AAL3,True,
2118,b2204,P33934,True,
2119,b2066,P0A8F4,True,
2120,b2065,P28248,True,1XS1
2121,b2065,P28248,True,1XS6
2122,b2065,P28248,True,1XS4
2123,b2065,P28248,True,2J4H
2124,b2065,P28248,True,2J4Q
2125,b2065,P28248,True,2V9X
2126,b2599,P0A9J8,True,1ECM
2127,b2841,P0AE24,True,
2128,b2441,P0AEJ6,True,3AO0
2129,b2441,P0AEJ6,True,3ABR
2130,b2441,P0AEJ6,True,3ABS
2131,b2441,P0AEJ6,True,3ABQ
2132,b2441,P0AEJ6,True,3ANY
2133,b2441,P0AEJ6,True,3ABO
2134,b2440,P19636,True,3AO0
2135,b2440,P19636,True,3ABR
2136,b2440,P19636,True,3ABS
2137,b2440,P19636,True,3ABQ
2138,b2440,P19636,True,3ANY
2139,b2440,P19636,True,3ABO
2140,b2114,P00959,True,3H99
2141,b2114,P00959,True,1PG2
2142,b2114,P00959,True,1F4L
2143,b2114,P00959,True,3H97
2144,b2114,P00959,True,1P7P
2145,b2114,P00959,True,1PFY
2146,b2114,P00959,True,3H9B
2147,b2114,P00959,True,1QQT
2148,b2114,P00959,True,1MEA
2149,b2114,P00959,True,3H9C
2150,b2114,P00959,True,1PG0
2151,b2114,P00959,True,1PFU
2152,b2114,P00959,True,1MED
2153,b2114,P00959,True,1PFW
2154,b2114,P00959,True,1PFV
2155,b1106,P75948,True,
2156,b1817,P69797,True,2JZN
2157,b1817,P69797,True,1VSQ
2158,b1817,P69797,True,2JZH
2159,b1817,P69797,True,2JZO
2160,b1817,P69797,True,1PDO
2161,b1817,P69797,True,1VRC
2162,b1814,P16095,True,
2163,b1812,P05041,True,1K0E
2164,b1812,P05041,True,1K0G
2165,b0810,P0AEQ6,True,
2166,b0811,P0AEQ3,True,1GGG
2167,b0811,P0AEQ3,True,1WDN
2168,b0813,P0AA67,True,
2169,b1819,P69805,True,
2170,b1818,P69801,True,
2171,b1033,P75913,True,
2172,b0781,P30745,True,
2173,b0783,P0A738,True,4PYA
2174,b0783,P0A738,True,1EKS
2175,b0783,P0A738,True,1EKR
2176,b0783,P0A738,True,4PYD
2177,b0784,P30748,True,1FM0
2178,b0784,P30748,True,3BII
2179,b0784,P30748,True,1JW9
2180,b0784,P30748,True,1NVI
2181,b0784,P30748,True,1JWA
2182,b0784,P30748,True,1JWB
2183,b0784,P30748,True,1FMA
2184,b0785,P30749,True,1FM0
2185,b0785,P30749,True,1FMA
2186,b0785,P30749,True,1NVJ
2187,b0785,P30749,True,1NVI
2188,b0785,P30749,True,3BII
2189,b4209,P69506,True,
2190,b4208,P0AAE0,True,
2191,b1363,P23849,True,
2192,b1781,P76234,True,
2193,b3744,P00963,True,12AS
2194,b3744,P00963,True,11AS
2195,b1764,P16456,True,3U0O
2196,b1767,P0A962,True,2HIM
2197,b1767,P0A962,True,2P2D
2198,b1767,P0A962,True,2P2N
2199,b1761,P00370,True,2YFH
2200,b1761,P00370,True,4BHT
2201,b1761,P00370,True,3SBO
2202,b1768,P21369,True,
2203,b4513,P36937,True,
2204,b0963,P0A731,True,1S89
2205,b0963,P0A731,True,1B93
2206,b0963,P0A731,True,1EGH
2207,b0963,P0A731,True,1S8A
2208,b0963,P0A731,True,1IK4
2209,b0968,P0AB65,True,2GV1
2210,b0142,P26281,True,1TMM
2211,b0142,P26281,True,1TMJ
2212,b0142,P26281,True,3HT0
2213,b0142,P26281,True,1RB0
2214,b0142,P26281,True,3UD5
2215,b0142,P26281,True,3IP0
2216,b0142,P26281,True,1F9H
2217,b0142,P26281,True,3HSD
2218,b0142,P26281,True,4M5M
2219,b0142,P26281,True,1DY3
2220,b0142,P26281,True,3KUH
2221,b0142,P26281,True,3KUE
2222,b0142,P26281,True,3KUG
2223,b0142,P26281,True,3UDV
2224,b0142,P26281,True,3HSJ
2225,b0142,P26281,True,1EQM
2226,b0142,P26281,True,3ILI
2227,b0142,P26281,True,3ILJ
2228,b0142,P26281,True,4M5I
2229,b0142,P26281,True,3ILL
2230,b0142,P26281,True,3HSZ
2231,b0142,P26281,True,3ILO
2232,b0142,P26281,True,1KBR
2233,b0142,P26281,True,1HKA
2234,b0142,P26281,True,3HCX
2235,b0142,P26281,True,1EQ0
2236,b0142,P26281,True,1RAO
2237,b0142,P26281,True,3HD1
2238,b0142,P26281,True,4M5G
2239,b0142,P26281,True,3HSG
2240,b0142,P26281,True,4F7V
2241,b0142,P26281,True,4M5N
2242,b0142,P26281,True,4M5L
2243,b0142,P26281,True,1RTZ
2244,b0142,P26281,True,4M5J
2245,b0142,P26281,True,4M5K
2246,b0142,P26281,True,4M5H
2247,b0142,P26281,True,1G4C
2248,b0142,P26281,True,3UDE
2249,b0142,P26281,True,2F65
2250,b0142,P26281,True,2F63
2251,b0142,P26281,True,1Q0N
2252,b0142,P26281,True,1EX8
2253,b0142,P26281,True,3HD2
2254,b0142,P26281,True,1RU2
2255,b0142,P26281,True,1HQ2
2256,b0142,P26281,True,1RU1
2257,b0142,P26281,True,1IM6
2258,b4193,P39301,True,4RP8
2259,b4193,P39301,True,4RP9
2260,b4192,P39300,True,2WYL
2261,b4192,P39300,True,2WYM
2262,b4195,P69820,True,
2263,b4194,P69822,True,
2264,b4197,P39305,True,
2265,b4196,P39304,True,1XBV
2266,b4196,P39304,True,1Q6R
2267,b4196,P39304,True,1Q6Q
2268,b4196,P39304,True,1KV8
2269,b4196,P39304,True,1KW1
2270,b4196,P39304,True,1XBY
2271,b4196,P39304,True,1XBX
2272,b4196,P39304,True,1XBZ
2273,b4196,P39304,True,1Q6L
2274,b4196,P39304,True,1SO3
2275,b4196,P39304,True,1Q6O
2276,b4196,P39304,True,1SO5
2277,b4196,P39304,True,1SO4
2278,b4196,P39304,True,1SO6
2279,b4198,P39306,True,
2280,b0149,P02919,True,3VMA
2281,b0149,P02919,True,3FWL
2282,b4258,P07118,True,
2283,b0368,P37610,True,1GY9
2284,b0368,P37610,True,1GQW
2285,b0368,P37610,True,1OTJ
2286,b0368,P37610,True,1OS7
2287,b0369,P0ACB2,True,1B4E
2288,b0369,P0ACB2,True,1L6Y
2289,b0369,P0ACB2,True,1L6S
2290,b0369,P0ACB2,True,1I8J
2291,b0366,Q47538,True,
2292,b0367,Q47539,True,
2293,b0365,Q47537,True,
2294,b0212,P0AC84,True,
2295,b2868,Q46801,True,
2296,b3849,P0AFZ7,True,
2297,b3182,P24228,True,2EXB
2298,b3182,P24228,True,2EXA
2299,b3182,P24228,True,2EX6
2300,b3182,P24228,True,2EX2
2301,b3182,P24228,True,2EX9
2302,b3182,P24228,True,2EX8
2303,b3187,P0AD57,True,
2304,b3634,P0A6I6,True,1H1T
2305,b3634,P0A6I6,True,1GN8
2306,b3634,P0A6I6,True,1QJC
2307,b3634,P0A6I6,True,1B6T
2308,b3189,P0A749,True,3SWD
2309,b3189,P0A749,True,2Z2C
2310,b3189,P0A749,True,1A2N
2311,b3189,P0A749,True,3ISS
2312,b3189,P0A749,True,1UAE
2313,b3189,P0A749,True,3KQJ
2314,b3189,P0A749,True,3KR6
2315,b3631,P25740,True,2IV7
2316,b3631,P25740,True,2IW1
2317,b3631,P25740,True,2N58
2318,b3630,P25741,True,
2319,b3633,P0AC75,True,
2320,b3632,P25742,True,
2321,b2328,P0C0T5,True,1TZP
2322,b2328,P0C0T5,True,1U10
2323,b2329,P12008,True,
2324,b2320,P05459,True,
2325,b2323,P0A953,True,1G5X
2326,b2323,P0A953,True,2AQ7
2327,b2323,P0A953,True,2CF2
2328,b2323,P0A953,True,2VB7
2329,b2323,P0A953,True,2VB8
2330,b2323,P0A953,True,2VB9
2331,b2323,P0A953,True,1DD8
2332,b2323,P0A953,True,2BZ4
2333,b2323,P0A953,True,2VBA
2334,b2323,P0A953,True,2BZ3
2335,b2323,P0A953,True,1FJ8
2336,b2323,P0A953,True,1F91
2337,b2323,P0A953,True,1EK4
2338,b2323,P0A953,True,1H4F
